11	26144
11	26181
11	26338
11	26394
11	26420
11	26432
11	26467
11	26479
11	26485
11	26523
11	26589
11	26662
11	26751
11	26752
11	26817
11	26820
11	26839
11	26909
11	26955
12	12
12	13
12	15
12	16
12	784
12	785
12	787
12	788
12	1239
12	1240
12	1242
12	1243
12	1827
12	1828
12	1830
12	1831
12	2294
12	3219
12	3327
12	4951
12	5035
12	5759
12	6053
12	7419
12	7603
12	9035
12	9036
12	9038
12	9039
12	10789
12	10790
12	10792
12	10793
12	10830
12	10831
12	10833
12	10834
12	11232
12	11251
12	11252
12	11254
12	11255
12	11362
12	11414
12	11463
12	11517
12	11569
12	16110
12	16335
12	16338
12	19952
12	20024
12	20034
12	20044
12	20054
12	20064
12	20074
12	20084
12	20094
12	20105
12	20115
12	20125
12	20136
12	20146
12	20157
12	20167
12	20178
12	20190
12	20201
12	20213
12	20223
12	20233
12	20245
12	20255
12	20267
12	20278
12	20290
12	20301
12	20312
12	20323
12	20334
12	20345
12	20356
12	20367
12	20378
12	20389
12	20400
12	20411
12	20422
12	20433
12	20444
12	20455
12	20465
12	20474
12	20476
12	20477
12	20520
12	20550
12	20635
12	20636
12	20638
12	20639
12	23273
12	23274
12	23276
12	23277
12	23322
12	23323
12	23325
12	23326
12	25367
12	25379
12	25389
12	25400
12	25411
12	25422
12	25434
12	25446
12	25455
12	25466
12	25477
12	25488
12	25499
12	25511
12	25523
12	25532
12	25544
12	25555
12	25566
12	25577
12	25588
12	25599
12	25609
12	25868
12	25933
12	26055
12	26079
12	26144
12	26145
12	26147
12	26148
12	26181
12	26182
12	26184
12	26185
12	26402
12	26453
12	26617
12	26627
12	26662
12	26839
12	26955
13	12
13	408
13	784
13	1239
13	1349
13	1827
13	2243
13	2362
13	2718
13	2911
13	3354
13	3503
13	3504
13	4148
13	5095
13	5185
13	6406
13	6579
13	6713
13	7922
13	8567
13	8868
13	8927
13	9035
13	9142
13	9223
13	9295
13	10788
13	10789
13	10830
13	11088
13	11251
13	11837
13	12344
13	12665
13	12973
13	13266
13	13333
13	13768
13	14189
13	14707
13	15161
13	15821
13	15847
13	15848
13	15985
13	16620
13	16923
13	17865
13	18090
13	18167
13	18242
13	19118
13	19434
13	19593
13	20477
13	20635
13	20927
13	21571
13	21684
13	21735
13	23273
13	23322
13	23711
13	24042
13	24122
13	24528
13	25218
13	26144
13	26180
13	26181
13	26354
14	12
14	784
14	1239
14	1827
14	9035
14	10789
14	10830
14	11251
14	20477
14	20635
14	23273
14	23322
14	26144
14	26181
15	13
15	785
15	1240
15	1828
15	9036
15	10790
15	10831
15	11252
15	20476
15	20636
15	23274
15	23323
15	26145
15	26182
16	14
16	337
16	342
16	771
16	786
16	830
16	1171
16	1231
16	1232
16	1235
16	1236
16	1241
16	1284
16	1287
16	1290
16	1500
16	1829
16	2099
16	2255
16	2257
16	2261
16	2721
16	2878
16	3334
16	3335
16	3337
16	3903
16	4933
16	4942
16	4956
16	4957
16	4959
16	5098
16	5525
16	5778
16	5937
16	6218
16	6872
16	6873
16	7143
16	7266
16	9037
16	9144
16	10752
16	10791
16	10832
16	11253
16	13236
16	14748
16	14875
16	15397
16	16115
16	16116
16	16118
16	16119
16	16334
16	16342
16	16349
16	19596
16	19720
16	20029
16	20030
16	20032
16	20039
16	20040
16	20042
16	20049
16	20050
16	20052
16	20059
16	20060
16	20062
16	20069
16	20070
16	20072
16	20079
16	20080
16	20082
16	20089
16	20090
16	20092
16	20099
16	20100
16	20102
16	20110
16	20111
16	20113
16	20120
16	20121
16	20123
16	20130
16	20131
16	20133
16	20141
16	20142
16	20144
16	20152
16	20153
16	20155
16	20163
16	20164
16	20166
16	20174
16	20175
16	20177
16	20185
16	20186
16	20188
16	20196
16	20197
16	20199
16	20207
16	20208
16	20210
16	20218
16	20219
16	20221
16	20229
16	20230
16	20232
16	20240
16	20241
16	20243
16	20251
16	20252
16	20254
16	20262
16	20263
16	20265
16	20273
16	20274
16	20276
16	20284
16	20285
16	20287
16	20295
16	20296
16	20298
16	20306
16	20307
16	20309
16	20317
16	20318
16	20320
16	20328
16	20329
16	20331
16	20339
16	20340
16	20342
16	20350
16	20351
16	20353
16	20361
16	20362
16	20364
16	20372
16	20373
16	20375
16	20383
16	20384
16	20386
16	20394
16	20395
16	20397
16	20405
16	20406
16	20408
16	20416
16	20417
16	20419
16	20427
16	20428
16	20430
16	20438
16	20439
16	20441
16	20449
16	20450
16	20452
16	20460
16	20461
16	20463
16	20470
16	20471
16	20473
16	20475
16	20598
16	20637
16	23275
16	23324
16	24308
16	24868
16	24890
16	24957
16	24958
16	25225
16	25277
16	25374
16	25375
16	25377
16	25385
16	25386
16	25388
16	25396
16	25397
16	25399
16	25407
16	25408
16	25410
16	25418
16	25419
16	25421
16	25429
16	25430
16	25432
16	25440
16	25441
16	25443
16	25451
16	25452
16	25454
16	25462
16	25463
16	25465
16	25473
16	25474
16	25476
16	25484
16	25485
16	25487
16	25495
16	25496
16	25498
16	25506
16	25507
16	25509
16	25517
16	25518
16	25520
16	25528
16	25529
16	25531
16	25539
16	25540
16	25542
16	25550
16	25551
16	25553
16	25561
16	25562
16	25564
16	25572
16	25573
16	25575
16	25583
16	25584
16	25586
16	25594
16	25595
16	25597
16	25605
16	25606
16	25608
16	25616
16	25617
16	25619
16	25682
16	25684
16	25847
16	25848
16	25849
16	25850
16	25851
16	25857
16	25858
16	25859
16	25860
16	25861
16	25867
16	25868
16	25870
16	25871
16	25873
16	25939
16	25940
16	25941
16	25942
16	26063
16	26064
16	26084
16	26085
16	26086
16	26087
16	26102
16	26106
16	26107
16	26116
16	26117
16	26118
16	26119
16	26120
16	26146
16	26183
16	26389
16	26390
16	26391
16	26392
16	26393
16	26397
16	26407
16	26408
16	26409
16	26410
16	26454
16	26455
16	26474
16	26475
16	26476
16	26477
16	26478
16	26482
16	26520
16	26521
16	26528
16	26529
16	26530
16	26531
16	26538
16	26550
16	26552
16	26568
16	26570
16	26576
16	26601
16	26602
16	26622
16	26623
16	26624
16	26625
16	26632
16	26633
16	26634
16	26635
16	26637
16	26697
16	26801
16	26865
17	14
17	786
17	1241
17	1829
17	9037
17	10791
17	10832
17	11253
17	20475
17	20637
17	23275
17	23324
17	26146
17	26183
18	15
18	53
18	56
18	84
18	90
18	99
18	164
18	176
18	202
18	210
18	246
18	264
18	265
18	353
18	354
18	356
18	358
18	363
18	383
18	384
18	398
18	421
18	430
18	454
18	602
18	610
18	616
18	622
18	664
18	703
18	718
18	719
18	732
18	741
18	744
18	747
18	751
18	765
18	787
18	812
18	825
18	828
18	957
18	992
18	1018
18	1042
18	1056
18	1089
18	1098
18	1184
18	1194
18	1208
18	1242
18	1268
18	1270
18	1284
18	1307
18	1319
18	1333
18	1339
18	1369
18	1413
18	1485
18	1486
18	1490
18	1493
18	1519
18	1520
18	1536
18	1543
18	1546
18	1550
18	1569
18	1571
18	1572
18	1573
18	1574
18	1587
18	1591
18	1613
18	1614
18	1621
18	1654
18	1670
18	1685
18	1755
18	1793
18	1798
18	1802
18	1807
18	1810
18	1830
18	1851
18	1863
18	1864
18	1877
18	1884
18	1886
18	1892
18	1960
18	2020
18	2053
18	2055
18	2071
18	2102
18	2109
18	2111
18	2117
18	2135
18	2225
18	2226
18	2242
18	2243
18	2264
18	2307
18	2325
18	2327
18	2328
18	2342
18	2358
18	2396
18	2444
18	2445
18	2460
18	2479
18	2480
18	2538
18	2585
18	2588
18	2650
18	2675
18	2676
18	2687
18	2698
18	2699
18	2702
18	2711
18	2732
18	2735
18	2769
18	2802
18	2813
18	2819
18	2892
18	2894
18	2929
18	2941
18	2945
18	2956
18	2968
18	2984
18	2985
18	2986
18	2996
18	2998
18	3008
18	3015
18	3039
18	3046
18	3048
18	3054
18	3058
18	3069
18	3081
18	3097
18	3098
18	3099
18	3109
18	3111
18	3121
18	3128
18	3152
18	3166
18	3175
18	3217
18	3275
18	3281
18	3291
18	3328
18	3334
18	3339
18	3644
18	3706
18	3767
18	3778
18	3823
18	3851
18	3873
18	3900
18	3905
18	3907
18	3926
18	3934
18	3938
18	3968
18	3978
18	3982
18	3984
18	4036
18	4043
18	4108
18	4115
18	4116
18	4515
18	4568
18	4579
18	4593
18	4617
18	4623
18	4711
18	4721
18	4735
18	4756
18	4758
18	4770
18	4801
18	4808
18	4813
18	4814
18	4831
18	4846
18	4896
18	4904
18	4949
18	4956
18	4967
18	4973
18	5009
18	5018
18	5019
18	5026
18	5060
18	5081
18	5109
18	5112
18	5118
18	5143
18	5144
18	5158
18	5177
18	5182
18	5228
18	5232
18	5289
18	5297
18	5352
18	5354
18	5376
18	5389
18	5390
18	5395
18	5438
18	5456
18	5459
18	5478
18	5552
18	5567
18	5572
18	5573
18	5575
18	5625
18	5677
18	5690
18	5724
18	5735
18	5736
18	5745
18	5746
18	5828
18	5831
18	5843
18	5863
18	5868
18	5903
18	5916
18	5931
18	5984
18	5994
18	6008
18	6021
18	6031
18	6032
18	6040
18	6042
18	6091
18	6105
18	6138
18	6151
18	6188
18	6195
18	6259
18	6260
18	6279
18	6282
18	6293
18	6294
18	6306
18	6313
18	6316
18	6319
18	6358
18	6359
18	6360
18	6362
18	6363
18	6367
18	6368
18	6384
18	6390
18	6460
18	6473
18	6487
18	6492
18	6507
18	6540
18	6560
18	6570
18	6573
18	6577
18	6614
18	6725
18	6746
18	6747
18	6800
18	6847
18	7065
18	7124
18	7125
18	7126
18	7159
18	7169
18	7242
18	7267
18	7278
18	7310
18	7311
18	7355
18	7357
18	7384
18	7396
18	7397
18	7407
18	7409
18	7444
18	7454
18	7465
18	7578
18	7586
18	7593
18	7641
18	7649
18	7701
18	7709
18	7759
18	7763
18	7800
18	7812
18	7813
18	7824
18	7831
18	7835
18	7841
18	7883
18	7893
18	8030
18	8050
18	8053
18	8071
18	8081
18	8087
18	8091
18	8201
18	8221
18	8224
18	8242
18	8251
18	8258
18	8367
18	8387
18	8390
18	8408
18	8417
18	8421
18	8425
18	8437
18	8439
18	8458
18	8527
18	8627
18	8632
18	8634
18	8660
18	8664
18	8673
18	8697
18	8714
18	8757
18	8799
18	8827
18	8829
18	8831
18	8839
18	8840
18	8842
18	8848
18	8850
18	8925
18	8942
18	8949
18	8954
18	8956
18	8965
18	8996
18	9021
18	9023
18	9032
18	9038
18	9085
18	9105
18	9116
18	9120
18	9138
18	9174
18	9197
18	9215
18	9235
18	9263
18	9264
18	9280
18	9320
18	9324
18	9385
18	9409
18	9432
18	9533
18	9580
18	9581
18	9596
18	9660
18	9670
18	9684
18	9756
18	9765
18	9776
18	9780
18	9849
18	9855
18	9896
18	9973
18	9976
18	9979
18	10061
18	10087
18	10088
18	10091
18	10328
18	10330
18	10466
18	10505
18	10506
18	10519
18	10585
18	10588
18	10685
18	10746
18	10752
18	10792
18	10815
18	10817
18	10833
18	10858
18	10870
18	10901
18	10908
18	10909
18	10915
18	10995
18	11002
18	11011
18	11012
18	11017
18	11121
18	11182
18	11201
18	11212
18	11220
18	11254
18	11278
18	11290
18	11294
18	11327
18	11339
18	11349
18	11382
18	11394
18	11403
18	11433
18	11445
18	11454
18	11483
18	11495
18	11504
18	11537
18	11548
18	11556
18	11601
18	11602
18	11942
18	11963
18	11970
18	12005
18	12044
18	12366
18	12380
18	12386
18	12393
18	12456
18	12461
18	12463
18	12528
18	12540
18	12682
18	12736
18	12750
18	12760
18	12844
18	12846
18	12883
18	12990
18	13066
18	13102
18	13104
18	13120
18	13128
18	13236
18	13242
18	13258
18	13263
18	13306
18	13310
18	13324
18	13374
18	13394
18	13400
18	13407
18	13444
18	13451
18	13460
18	13509
18	13558
18	13571
18	13586
18	13633
18	13634
18	13789
18	13833
18	13850
18	13876
18	13890
18	13907
18	13911
18	13973
18	13980
18	13996
18	14025
18	14026
18	14053
18	14061
18	14089
18	14095
18	14111
18	14121
18	14162
18	14179
18	14248
18	14254
18	14266
18	14329
18	14336
18	14348
18	14391
18	14392
18	14393
18	14415
18	14421
18	14425
18	14472
18	14474
18	14478
18	14486
18	14654
18	14667
18	14673
18	14674
18	14676
18	14682
18	14719
18	14722
18	14735
18	14781
18	14836
18	14947
18	14951
18	14953
18	14990
18	14992
18	15113
18	15123
18	15129
18	15130
18	15132
18	15138
18	15201
18	15202
18	15208
18	15211
18	15267
18	15270
18	15273
18	15275
18	15287
18	15364
18	15376
18	15429
18	15430
18	15489
18	15542
18	15548
18	15626
18	15770
18	15783
18	15789
18	15790
18	15792
18	15798
18	15879
18	15889
18	15893
18	16004
18	16010
18	16062
18	16084
18	16085
18	16101
18	16108
18	16115
18	16128
18	16168
18	16175
18	16206
18	16237
18	16268
18	16299
18	16327
18	16328
18	16329
18	16330
18	16358
18	16359
18	16400
18	16401
18	16402
18	16406
18	16419
18	16420
18	16429
18	16450
18	16451
18	16453
18	16456
18	16531
18	16533
18	16634
18	16657
18	16674
18	16677
18	16701
18	16870
18	16871
18	16938
18	16951
18	16968
18	16969
18	16989
18	17083
18	17115
18	17155
18	17168
18	17235
18	17316
18	17396
18	17401
18	17458
18	17468
18	17489
18	17527
18	17567
18	17618
18	17634
18	17667
18	17687
18	17707
18	17742
18	17821
18	17826
18	17900
18	17972
18	17981
18	18048
18	18056
18	18128
18	18136
18	18203
18	18212
18	18275
18	18295
18	18340
18	18363
18	18415
18	18437
18	18489
18	18572
18	18579
18	18589
18	18595
18	18599
18	18807
18	18824
18	18826
18	18831
18	18986
18	18987
18	19139
18	19182
18	19199
18	19251
18	19252
18	19263
18	19342
18	19448
18	19472
18	19553
18	19607
18	19610
18	19616
18	19617
18	19629
18	19641
18	19642
18	19645
18	19716
18	19788
18	19795
18	19815
18	19817
18	19820
18	19941
18	19945
18	19948
18	19949
18	20022
18	20029
18	20033
18	20039
18	20043
18	20049
18	20053
18	20059
18	20063
18	20069
18	20073
18	20079
18	20083
18	20089
18	20093
18	20099
18	20103
18	20110
18	20114
18	20120
18	20124
18	20130
18	20135
18	20141
18	20147
18	20152
18	20156
18	20163
18	20168
18	20174
18	20180
18	20185
18	20189
18	20196
18	20200
18	20207
18	20212
18	20218
18	20224
18	20229
18	20234
18	20240
18	20244
18	20251
18	20256
18	20262
18	20266
18	20273
18	20279
18	20284
18	20288
18	20295
18	20299
18	20306
18	20310
18	20317
18	20321
18	20328
18	20332
18	20339
18	20343
18	20350
18	20354
18	20361
18	20365
18	20372
18	20376
18	20383
18	20387
18	20394
18	20398
18	20405
18	20409
18	20416
18	20420
18	20427
18	20431
18	20438
18	20442
18	20449
18	20453
18	20460
18	20464
18	20470
18	20474
18	20483
18	20484
18	20510
18	20525
18	20533
18	20534
18	20539
18	20564
18	20574
18	20577
18	20592
18	20617
18	20619
18	20632
18	20638
18	20775
18	20781
18	20866
18	20879
18	20948
18	20965
18	20980
18	20982
18	21059
18	21063
18	21141
18	21191
18	21196
18	21242
18	21247
18	21295
18	21300
18	21451
18	21456
18	21504
18	21509
18	21536
18	21551
18	21565
18	21598
18	21599
18	21639
18	21642
18	21657
18	21705
18	21715
18	21808
18	21872
18	21931
18	22002
18	22013
18	22027
18	22117
18	22123
18	22210
18	22323
18	22332
18	22420
18	22499
18	22503
18	22537
18	22586
18	22591
18	22672
18	22698
18	22791
18	23219
18	23221
18	23276
18	23320
18	23325
18	23371
18	23403
18	23404
18	23461
18	23462
18	23463
18	23468
18	23469
18	23477
18	23489
18	23589
18	23591
18	23732
18	23775
18	23795
18	23806
18	23813
18	23870
18	23936
18	23945
18	23955
18	24001
18	24009
18	24072
18	24139
18	24147
18	24152
18	24154
18	24158
18	24166
18	24171
18	24203
18	24269
18	24329
18	24395
18	24401
18	24543
18	24584
18	24602
18	24617
18	24633
18	24645
18	24656
18	24659
18	24660
18	24666
18	24715
18	24824
18	24847
18	24853
18	24890
18	24921
18	24967
18	25143
18	25150
18	25194
18	25198
18	25235
18	25242
18	25247
18	25261
18	25268
18	25320
18	25322
18	25327
18	25332
18	25368
18	25374
18	25378
18	25385
18	25391
18	25396
18	25401
18	25407
18	25413
18	25418
18	25423
18	25429
18	25435
18	25440
18	25444
18	25451
18	25456
18	25462
18	25468
18	25473
18	25478
18	25484
18	25489
18	25495
18	25500
18	25506
18	25512
18	25517
18	25521
18	25528
18	25534
18	25539
18	25543
18	25550
18	25556
18	25561
18	25567
18	25572
18	25578
18	25583
18	25589
18	25594
18	25600
18	25605
18	25610
18	25616
18	25624
18	25625
18	25769
18	25814
18	25867
18	25893
18	25894
18	25900
18	25901
18	25909
18	25914
18	25915
18	25926
18	25932
18	25939
18	25948
18	25955
18	26035
18	26038
18	26070
18	26076
18	26084
18	26113
18	26115
18	26125
18	26130
18	26131
18	26141
18	26147
18	26171
18	26184
18	26209
18	26210
18	26211
18	26212
18	26226
18	26235
18	26301
18	26302
18	26316
18	26321
18	26323
18	26329
18	26338
18	26400
18	26407
18	26417
18	26427
18	26429
18	26439
18	26488
18	26493
18	26494
18	26501
18	26513
18	26527
18	26577
18	26588
18	26589
18	26594
18	26596
18	26598
18	26616
18	26622
18	26626
18	26632
18	26648
18	26740
18	26745
18	26748
18	26780
18	26824
18	26827
18	26842
18	26877
18	26878
18	26888
18	26902
18	26915
18	26937
19	15
19	118
19	182
19	237
19	300
19	354
19	474
19	644
19	740
19	787
19	838
19	858
19	875
19	884
19	898
19	904
19	962
19	1064
19	1088
19	1119
19	1121
19	1147
19	1209
19	1242
19	1277
19	1460
19	1548
19	1555
19	1830
19	2112
19	2130
19	2145
19	2149
19	2151
19	2168
19	2192
19	2212
19	2228
19	2229
19	2256
19	2263
19	2311
19	2313
19	2318
19	2337
19	2356
19	2569
19	2819
19	3190
19	3294
19	3328
19	3472
19	3473
19	3481
19	3637
19	3744
19	3803
19	4029
19	4119
19	4247
19	4265
19	4374
19	4493
19	4595
19	4643
19	4676
19	4733
19	4845
19	4949
19	4966
19	4988
19	5022
19	5246
19	5436
19	5458
19	5496
19	5657
19	5705
19	5714
19	5729
19	5747
19	5765
19	5842
19	5878
19	6014
19	6043
19	6192
19	6257
19	6281
19	6334
19	6498
19	6729
19	6792
19	6926
19	6940
19	7178
19	7408
19	7466
19	7519
19	7539
19	7594
19	7645
19	7705
19	8597
19	8625
19	8631
19	8644
19	8647
19	8652
19	8653
19	8729
19	8800
19	8848
19	8990
19	8997
19	9038
19	9292
19	9413
19	9444
19	9489
19	9558
19	9624
19	9685
19	9900
19	9918
19	9945
19	10012
19	10086
19	10295
19	10392
19	10468
19	10495
19	10517
19	10534
19	10581
19	10792
19	10833
19	10955
19	11014
19	11052
19	11077
19	11126
19	11133
19	11142
19	11215
19	11230
19	11254
19	11338
19	11341
19	11360
19	11393
19	11396
19	11412
19	11444
19	11447
19	11461
19	11494
19	11497
19	11515
19	11550
19	11567
19	11609
19	11610
19	11633
19	11639
19	11703
19	11930
19	12034
19	12036
19	12093
19	12107
19	12165
19	12394
19	12441
19	12460
19	12484
19	12550
19	12570
19	12600
19	12610
19	12723
19	12757
19	12854
19	12859
19	12860
19	12881
19	12914
19	13032
19	13044
19	13408
19	13461
19	13594
19	13627
19	13641
19	13642
19	13664
19	13706
19	13820
19	14110
19	14269
19	14303
19	14351
19	14462
19	14537
19	14573
19	14578
19	14594
19	14604
19	14626
19	14647
19	14661
19	14672
19	14973
19	15035
19	15041
19	15057
19	15066
19	15107
19	15118
19	15186
19	15223
19	15241
19	15629
19	15646
19	15677
19	15713
19	15718
19	15733
19	15743
19	15763
19	15777
19	15788
19	15837
19	16108
19	16168
19	16486
19	16637
19	16639
19	16641
19	16779
19	16784
19	17391
19	17491
19	17570
19	17637
19	17709
19	18355
19	18485
19	18594
19	18672
19	18733
19	18799
19	18816
19	18934
19	19017
19	19086
19	19170
19	19230
19	19267
19	19269
19	19281
19	19431
19	19474
19	19682
19	19964
19	19997
19	20016
19	20022
19	20033
19	20043
19	20053
19	20063
19	20073
19	20083
19	20093
19	20103
19	20114
19	20124
19	20135
19	20147
19	20156
19	20168
19	20180
19	20189
19	20200
19	20212
19	20224
19	20234
19	20244
19	20256
19	20266
19	20279
19	20288
19	20299
19	20310
19	20321
19	20332
19	20343
19	20354
19	20365
19	20376
19	20387
19	20398
19	20409
19	20420
19	20431
19	20442
19	20453
19	20464
19	20474
19	20540
19	20638
19	21088
19	21135
19	21138
19	21220
19	21273
19	21323
19	21327
19	21346
19	21355
19	21377
19	21382
19	21427
19	21482
19	21535
19	21612
19	21778
19	21833
19	21855
19	21867
19	21963
19	21968
19	22029
19	22231
19	22269
19	22270
19	22280
19	22561
19	22696
19	22738
19	22920
19	22927
19	23224
19	23276
19	23325
19	23419
19	23519
19	23579
19	23584
19	23590
19	23615
19	23654
19	23694
19	23762
19	23972
19	24239
19	24296
19	24409
19	24410
19	24413
19	24432
19	24448
19	24497
19	24509
19	24586
19	24622
19	24630
19	24830
19	25136
19	25147
19	25152
19	25160
19	25165
19	25194
19	25271
19	25356
19	25368
19	25378
19	25391
19	25401
19	25413
19	25423
19	25435
19	25444
19	25456
19	25468
19	25478
19	25489
19	25500
19	25512
19	25521
19	25534
19	25543
19	25556
19	25567
19	25578
19	25589
19	25600
19	25610
19	25680
19	25718
19	25815
19	25837
19	25932
19	26076
19	26137
19	26147
19	26184
19	26220
19	26251
19	26266
19	26328
19	26400
19	26428
19	26431
19	26451
19	26467
19	26616
19	26626
19	26846
19	26903
20	15
20	787
