67	undef	undef	undef	undef	undef	undef	Mycobacterium tuberculosis	1773	undef	undef	Mycobacterium tuberculosis complex	77643	Mycobacterium	1763	undef	undef	undef	undef	Mycobacteriaceae	1762	Corynebacterineae	85007	Actinomycetales	2037	Actinobacteridae	85003	Actinobacteria (class)	1760	undef	undef	Actinobacteria	201174	1773
68	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Actinoplanes	1865	undef	undef	undef	undef	Micromonosporaceae	28056	Micromonosporineae	85008	Actinomycetales	2037	Actinobacteridae	85003	Actinobacteria (class)	1760	undef	undef	Actinobacteria	201174	1865
69	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Streptomyces	1883	undef	undef	undef	undef	Streptomycetaceae	2062	Streptomycineae	85011	Actinomycetales	2037	Actinobacteridae	85003	Actinobacteria (class)	1760	undef	undef	Actinobacteria	201174	1883
70	undef	undef	undef	undef	undef	undef	Streptomyces aureofaciens	1894	undef	undef	undef	undef	Streptomyces	1883	undef	undef	undef	undef	Streptomycetaceae	2062	Streptomycineae	85011	Actinomycetales	2037	Actinobacteridae	85003	Actinobacteria (class)	1760	undef	undef	Actinobacteria	201174	1894
71	undef	undef	undef	undef	undef	undef	Streptomyces lividans	1916	undef	undef	undef	undef	Streptomyces	1883	undef	undef	undef	undef	Streptomycetaceae	2062	Streptomycineae	85011	Actinomycetales	2037	Actinobacteridae	85003	Actinobacteria (class)	1760	undef	undef	Actinobacteria	201174	1916
72	undef	undef	undef	undef	undef	undef	Mycoplasma pulmonis	2107	undef	undef	undef	undef	Mycoplasma	2093	undef	undef	undef	undef	Mycoplasmataceae	2092	undef	undef	Mycoplasmatales	2085	undef	undef	Mollicutes	31969	undef	undef	Firmicutes	1239	2107
73	undef	undef	undef	undef	undef	undef	Mycoplasma sp.	2108	undef	undef	undef	undef	Mycoplasma	2093	undef	undef	undef	undef	Mycoplasmataceae	2092	undef	undef	Mycoplasmatales	2085	undef	undef	Mollicutes	31969	undef	undef	Firmicutes	1239	2108
74	undef	undef	undef	undef	undef	undef	Mycoplasma arthritidis	2111	undef	undef	undef	undef	Mycoplasma	2093	undef	undef	undef	undef	Mycoplasmataceae	2092	undef	undef	Mycoplasmatales	2085	undef	undef	Mollicutes	31969	undef	undef	Firmicutes	1239	2111
75	undef	undef	undef	undef	undef	undef	Mycoplasma fermentans	2115	undef	undef	undef	undef	Mycoplasma	2093	undef	undef	undef	undef	Mycoplasmataceae	2092	undef	undef	Mycoplasmatales	2085	undef	undef	Mollicutes	31969	undef	undef	Firmicutes	1239	2115
76	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Spiroplasma	2132	undef	undef	undef	undef	Spiroplasmataceae	2131	undef	undef	Entomoplasmatales	186328	undef	undef	Mollicutes	31969	undef	undef	Firmicutes	1239	2132
77	undef	undef	undef	undef	undef	undef	Spiroplasma citri	2133	undef	undef	undef	undef	Spiroplasma	2132	undef	undef	undef	undef	Spiroplasmataceae	2131	undef	undef	Entomoplasmatales	186328	undef	undef	Mollicutes	31969	undef	undef	Firmicutes	1239	2133
78	undef	undef	undef	undef	undef	undef	Spiroplasma melliferum	2134	undef	undef	undef	undef	Spiroplasma	2132	undef	undef	undef	undef	Spiroplasmataceae	2131	undef	undef	Entomoplasmatales	186328	undef	undef	Mollicutes	31969	undef	undef	Firmicutes	1239	2134
79	undef	undef	undef	undef	undef	undef	Acholeplasma laidlawii	2148	undef	undef	undef	undef	Acholeplasma	2147	undef	undef	undef	undef	Acholeplasmataceae	2146	undef	undef	Acholeplasmatales	186329	undef	undef	Mollicutes	31969	undef	undef	Firmicutes	1239	2148
80	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Thermoproteus	2270	undef	undef	undef	undef	Thermoproteaceae	2267	undef	undef	Thermoproteales	2266	undef	undef	Thermoprotei	183924	undef	undef	Crenarchaeota	28889	2270
81	undef	undef	undef	undef	undef	undef	Thermoproteus tenax	2271	undef	undef	undef	undef	Thermoproteus	2270	undef	undef	undef	undef	Thermoproteaceae	2267	undef	undef	Thermoproteales	2266	undef	undef	Thermoprotei	183924	undef	undef	Crenarchaeota	28889	2271
82	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Sulfolobus	2284	undef	undef	undef	undef	Sulfolobaceae	118883	undef	undef	Sulfolobales	2281	undef	undef	Thermoprotei	183924	undef	undef	Crenarchaeota	28889	2284
83	undef	undef	undef	undef	undef	undef	Sulfolobus shibatae	2286	undef	undef	undef	undef	Sulfolobus	2284	undef	undef	undef	undef	Sulfolobaceae	118883	undef	undef	Sulfolobales	2281	undef	undef	Thermoprotei	183924	undef	undef	Crenarchaeota	28889	2286
84	undef	undef	undef	undef	undef	undef	Sulfolobus solfataricus	2287	undef	undef	undef	undef	Sulfolobus	2284	undef	undef	undef	undef	Sulfolobaceae	118883	undef	undef	Sulfolobales	2281	undef	undef	Thermoprotei	183924	undef	undef	Crenarchaeota	28889	2287
85	undef	undef	undef	undef	undef	undef	Sulfolobus sp.	2288	undef	undef	undef	undef	Sulfolobus	2284	undef	undef	undef	undef	Sulfolobaceae	118883	undef	undef	Sulfolobales	2281	undef	undef	Thermoprotei	183924	undef	undef	Crenarchaeota	28889	2288
